artist_name,track_id,track_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,duration
Valee,1G5ho820Xi2Qu3HsBZ26ft,Womp Womp,0.066,0.877,0.558,0.0,1,0.0745,-4.896,1,0.342,157.027,4,0.493,70,227.0
Ferrugem,0vT797IpZpF5o1XLCnWCUL,É natural (Participação especial de Bruno Cardoso) - Ao vivo,0.531,0.497,0.74,0.0,1,0.486,-5.475,0,0.0447,76.139,4,0.478,70,207.0
mommy,2pZi2b9U8r20AF0Cf3hi2D,thinking of you,0.484,0.797,0.0832,0.81,11,0.239,-12.673,1,0.203,160.048,4,0.51,70,131.0
Alec Benjamin,3gYK7eEFbp6KzmqYRMyQRm,Death Of A Hero,0.634,0.653,0.62,5.46e-06,11,0.512,-5.797,1,0.28,179.8,3,0.584,70,192.0
Wiz Khalifa,3k9vMJ09zyVP3N2pi8Yzj0,Alright (feat. Trippie Redd & Preme),0.00988,0.708,0.661,0.0,6,0.135,-5.028,0,0.11,155.962,4,0.293,70,178.0
BTS,3KGEbCfnzAzFVimY9p62MN,Best Of Me,0.0298,0.651,0.756,0.0,8,0.396,-4.388,1,0.0762,121.96,4,0.473,70,227.0
Catfish and the Bottlemen,59OBV3kRCqepY5cNZiZfT6,Fluctuate,0.00086,0.413,0.886,0.000216,8,0.274,-4.166,1,0.09,160.177,4,0.319,70,192.0
Rick Hagen,1oen1dD68x1ZUOhy6WePRG,Worlds Apart,0.992,0.466,0.0461,0.966,9,0.113,-24.546,0,0.0594,101.829,4,0.229,70,100.0
Ronny J,6vkczNPCftHsMJpjYYiXDp,Banded Up (feat. XXXTENTACION),0.0521,0.698,0.731,0.0,7,0.122,-3.46,1,0.15,157.035,4,0.312,70,240.0
N.E.R.D,739vCwA3EpBSkk3uDsI2wB,Lemon - Drake Remix,0.000738,0.777,0.657,3.34e-06,1,0.0932,-6.434,1,0.237,189.992,4,0.245,70,226.0
Hardwell,0cge96qsW6ifXppeiiRIGd,How You Love Me (feat. Conor Maynard & Snoop Dogg),0.282,0.775,0.723,0.000371,0,0.126,-4.095,1,0.0468,104.991,4,0.756,70,194.0
Ella Mai,1dxy88oPzmIN9QAyCNfXmW,Gut Feeling (feat. H.E.R.),0.406,0.604,0.551,0.0,10,0.395,-5.768,0,0.0478,76.067,4,0.423,70,236.0
Ed Sheeran,5weKCP07IGA1565wfI3cZ1,Happier - Acoustic,0.0425,0.493,0.4,1.47e-06,0,0.133,-8.117,1,0.0261,91.004,4,0.15,70,206.0
Ozuna,1AVu7Kc2MRrLfOG1RCEf07,Aura,0.947,0.528,0.486,1.28e-06,7,0.119,-5.267,1,0.0528,107.906,4,0.251,70,188.0
Ariana Grande,0todbbT9g5uQGbeFCiBf2F,imagine,0.388,0.712,0.475,0.0,8,0.109,-4.89,1,0.0462,124.876,3,0.389,70,212.0
Marshmello,1LwVrOwwPJPU5lVuQDPnGA,Check This Out,0.000874,0.624,0.97,0.548,0,0.545,-0.975,1,0.0788,142.019,4,0.869,70,220.0
Burna Boy,1aXxi9PSxNV8vI5BruR7vv,On The Low,0.692,0.816,0.781,0.00935,1,0.0835,-4.237,0,0.0425,99.949,4,0.937,70,186.0
Cardi B,7p2ewixAShLpjDZrnzZK7c,Get Up 10,0.0977,0.806,0.57,0.0,1,0.105,-6.927,1,0.246,93.015,4,0.454,70,231.0
A.CHAL,5QeUZ1Z4xSCegBXutW3IIt,0,0.494,0.734,0.472,0.00293,1,0.102,-8.192,0,0.306,190.011,4,0.387,70,165.0
Enrique Iglesias,1BuTNbYxxFYezD1tT8AJR9,MOVE TO MIAMI,0.0329,0.741,0.863,1.16e-06,1,0.0669,-4.049,1,0.0527,99.981,4,0.864,70,169.0
6LACK,6rJmWa5DvQ3Nby3tdcX2L0,East Atlanta Love Letter (feat. Future),0.367,0.6,0.304,5.93e-06,5,0.0864,-11.969,0,0.0915,61.579,4,0.17,70,246.0
Mac Miller,3YnwIp2b99p3e5dsFTXIIx,Dunno,0.768,0.622,0.229,0.00906,1,0.134,-11.322,1,0.0445,81.87,4,0.0998,70,237.0
Drake,44Du2IM1bGY7dicmLfXbUs,Final Fantasy,0.422,0.5,0.448,8.03e-06,0,0.115,-10.977,1,0.442,144.204,1,0.104,70,220.0
The Mayries,7LTF9fbxdEjnsdjTG8tPyQ,Mine - Acoustic Version,0.905,0.495,0.198,0.0,6,0.168,-11.445,1,0.0352,141.898,4,0.296,70,141.0
Eleni Foureira,4TwWOcvjY1qt3QJvtveAGm,Fuego,0.0558,0.586,0.739,0.0,11,0.579,-4.584,0,0.105,101.033,4,0.522,70,183.0
DJ Durel,3fEpuoSr8ufvyRR7s2jB3U,Hot Summer,0.0236,0.918,0.632,0.0,1,0.378,-6.979,1,0.278,92.011,4,0.396,70,231.0
J. Cole,6rDaCGqcQB1urhpCrrD599,Album of the Year - Freestyle,0.0805,0.705,0.816,0.0,10,0.476,-7.046,0,0.32,94.211,4,0.929,70,139.0
88GLAM,4y5tKWeAUcaFE6O8Fa8XsY,Bali,0.097,0.646,0.503,0.0,11,0.13,-7.218,1,0.0402,158.027,4,0.509,70,185.0
Selena Gomez,216afVgCJWieLyqPDwziwq,Back To You - Joey Pecoraro Remix,0.365,0.685,0.658,0.133,6,0.333,-7.548,1,0.0326,102.028,4,0.529,70,227.0
Offset,7vkL4wrBEmzr1wsiWRd1zO,Made Men,0.459,0.922,0.673,0.0,5,0.12,-6.416,0,0.15,133.998,4,0.702,70,215.0
BTS,3zIG0WuI5RoJsFYnErkFDU,Don't Leave Me,0.116,0.62,0.778,0.0,8,0.312,-4.622,0,0.0724,147.012,4,0.386,70,227.0
Future,5YP6yKgGGsXKukqxXypVAf,F&N,0.01,0.728,0.628,6.53e-05,1,0.0735,-4.766,1,0.191,160.94,4,0.393,70,189.0
Sam Smith,29f11nLUcMYQ2Ndbnb7N0o,Dancing With A Stranger (With Normani) - Acoustic,0.89,0.623,0.276,0.0,5,0.146,-8.893,0,0.0287,99.623,4,0.308,70,188.0
Marília Mendonça,6yxYagNp6Gapd7jXmWzgVc,A Culpa É Dele - Ao Vivo | Acústico,0.627,0.838,0.602,0.0,7,0.139,-5.973,1,0.182,125.927,4,0.729,70,177.0
Anuel Aa,3rPAD722s5FFNnwjC91t7Z,Quiere Beber,0.372,0.773,0.57,0.00524,8,0.108,-3.482,1,0.113,95.038,4,0.772,70,187.0
Gregory Alan Isakov,2wDuq7nBkGJjO4ykq3aJ4D,Chemicals,0.885,0.608,0.238,0.125,0,0.111,-13.604,1,0.0434,78.013,4,0.27,70,200.0
Solange,0deHsjyrgcKGMZzIuvawq3,Dreams,0.827,0.661,0.368,0.249,5,0.111,-7.342,0,0.0727,112.891,4,0.211,70,148.0
Offset,1X5F8qFnvUe4sYmIqowEkB,Came A Long Way,0.487,0.807,0.774,0.0,10,0.0892,-5.021,0,0.116,100.005,4,0.279,70,173.0
Drake,6NwhtCYkfwWlcR62Ac4E7y,Successful (feat. Trey Songz & Lil Wayne),0.536,0.562,0.544,0.0,8,0.17,-5.065,1,0.369,159.517,4,0.231,70,375.0
Sean Paul,1M1k3Sxtf7u8Zj3eIzrJm0,Shot & Wine,0.0499,0.802,0.755,0.0,10,0.0781,-4.804,1,0.106,105.983,4,0.636,70,208.0
Yella Beezy,2biNa12dMbHJrHVFRt8JyO,Bacc At It Again,0.00124,0.948,0.623,1.07e-06,8,0.0716,-5.725,0,0.168,135.979,4,0.856,70,228.0
Conan Gray,54GASuUdLbhhdyECNUp3Pb,The King,0.0643,0.643,0.716,0.0,2,0.14,-6.733,1,0.0915,81.027,4,0.854,70,174.0
Anton Powers,7iKcPQyxD1TlClBi7lNKA8,Thinking About You,0.136,0.681,0.919,1.13e-05,5,0.177,-3.659,1,0.0594,122.964,4,0.576,70,185.0
FINNEAS,7kQkmyoHCEqwe7QwDbkSXM,Let's Fall in Love for the Night,0.802,0.737,0.408,0.0,5,0.171,-7.941,1,0.104,127.921,4,0.374,70,190.0
Mac Miller,0EA2RhRHL4KWeNa7JfD1Yw,So It Goes,0.812,0.576,0.556,0.125,0,0.0943,-6.474,1,0.231,148.173,4,0.294,70,313.0
YG,33NEAJosK5zyLY2D4OG7AE,SLAY (feat. Quavo),0.0682,0.735,0.44,0.0,10,0.33,-7.647,0,0.0469,87.985,4,0.239,70,285.0
Justine Skye,0d8anwJJGti8jE79Y4tXUD,Know Myself,0.474,0.776,0.5,0.000931,5,0.169,-7.451,0,0.0579,100.055,4,0.544,70,167.0
Doja Cat,4cTm3Ev9bUvy4ChJjB1nhl,Juicy,0.0817,0.77,0.697,0.0,0,0.0663,-2.644,1,0.0607,170.084,4,0.428,70,200.0
Wisin,4khRdk0vpLBWzGu41Fd7Rl,Quisiera Alejarme (feat. Ozuna & CNCO) - Remix,0.246,0.663,0.853,0.0,8,0.208,-2.809,1,0.0878,180.008,4,0.707,70,238.0
Mac Miller,2JmFRXaJrkAUD2cs6U20KG,Jet Fuel,0.54,0.791,0.557,0.0,7,0.103,-9.622,0,0.0698,119.973,4,0.284,70,345.0
Lil Tjay,0MrLK6NEPoMbcb8R6q6itd,Leaked,0.816,0.759,0.613,0.0,7,0.0816,-7.91,1,0.105,97.012,4,0.329,70,220.0
Joy Williams,0XIUYBQlVNG1c5vjSQKCYU,Front Porch,0.887,0.567,0.224,0.0,1,0.109,-10.024,1,0.0299,124.44,4,0.2,70,232.0
Blueface,7BCq3pUvTqJMvBzUmhcexK,Thotiana (REMIX feat. YG),0.0369,0.92,0.683,0.0,10,0.111,-4.997,0,0.228,104.079,4,0.716,70,203.0
Eminem,09FfQO3PqHO4HIJL511Ksi,Nice Guy (with Jessie Reyez),0.0942,0.65,0.639,0.0,8,0.135,-5.962,1,0.458,139.226,4,0.563,70,151.0
Gunna,3OGGzDmPU14szwANX5tbbn,Out The Hood,0.375,0.84,0.427,2.55e-05,5,0.111,-9.777,0,0.376,147.931,4,0.445,70,156.0
Juice WRLD,2EhJijFUs0WUmNClDBpYJq,Make It Back,0.122,0.75,0.387,0.0,1,0.0993,-10.123,0,0.487,143.019,4,0.739,70,103.0
Florida Georgia Line,0RO3tjH2cfyoGHLynijFcc,Women,0.425,0.368,0.592,0.0,6,0.0849,-4.317,1,0.0385,117.988,3,0.451,70,212.0
B Young,5f14ylFBAuwqVHXvafqtmd,079ME,0.404,0.629,0.601,0.0,10,0.0582,-7.508,0,0.309,199.921,4,0.612,70,212.0
Flume,5JivFvyCCaznVexlRLpZqK,High Beams,0.0361,0.509,0.91,0.0,0,0.762,-4.514,1,0.383,129.906,4,0.515,70,204.0
Trippie Redd,1SxagO9GK0UUeEYLmH8Pln,Toxic Waste,0.0555,0.728,0.517,1.95e-06,8,0.107,-11.404,1,0.0629,111.974,4,0.379,70,173.0
ILLENIUM,7egj375ez0KtF3bYCfAHdZ,Crashing (feat. Bahari),0.342,0.582,0.681,0.0,5,0.186,-6.138,1,0.0458,95.995,4,0.273,70,230.0
Rich The Kid,6sZUGkgvbNfd4rabcQ8Tj7,For Keeps (feat. YoungBoy Never Broke Again),0.0609,0.648,0.648,0.0,7,0.0884,-5.618,1,0.552,108.077,5,0.283,70,176.0
Lil Jon,7w8SYlPLA9bqj7vRHvYNDz,Alive (with Offset & 2 Chainz),0.364,0.811,0.734,2.26e-06,0,0.121,-6.626,0,0.334,150.06,4,0.566,70,236.0
Andy Mineo,1FYd1szE0RHXOAM00V4MEx,Coming In Hot,0.0271,0.89,0.454,3.58e-06,8,0.157,-8.777,1,0.26,140.041,4,0.425,70,200.0
Shawn Mendes,6D8FZWtCQRtQUVT3mpjrZs,Queen,0.197,0.878,0.688,0.0,1,0.0872,-7.254,1,0.11,131.02,4,0.917,70,205.0
Osborne,0hI3b44C9LgnNHprOegmCW,Complete (Lucky Rose Remix),0.0145,0.715,0.686,0.0,0,0.129,-5.926,0,0.0553,120.053,4,0.414,70,203.0
Jason Derulo,7wD6iRghe6SnKHkvHqpnC5,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",0.0278,0.707,0.845,0.0,8,0.134,-3.478,1,0.201,120.125,4,0.507,70,187.0
SYML,21xRlfE6OjTAFQ4wd9u8IU,Girl - Acoustic,0.945,0.413,0.272,0.0279,1,0.112,-11.568,1,0.0317,109.69,4,0.355,70,212.0
Borgeous,3G2O60rq5a77GEIwK1mVmh,Make Me Yours,0.0124,0.577,0.615,1.33e-06,7,0.124,-6.084,0,0.0395,127.904,4,0.174,70,195.0
Hearts & Colors,0dbp9YwlGEzXmxavRMgZ4T,LA On A Saturday Night,0.118,0.592,0.588,0.0,10,0.138,-4.889,1,0.0405,81.997,4,0.336,70,195.0
Halloran & Kate,7gIbckZg2u07UCx5GH1cyX,Capital Letters,0.855,0.655,0.264,0.0,8,0.124,-10.831,1,0.0295,115.976,4,0.379,70,222.0
Marshmello,0GVBPuCT3pBrXCdY3Uiy5B,BIBA,0.0656,0.66,0.962,0.0,0,0.27,0.366,0,0.0528,127.885,4,0.492,70,176.0
Jennifer Lopez,22mQXNE0nCuWq4yOwcadIn,Dinero,0.41,0.721,0.881,7.61e-06,8,0.292,-2.528,1,0.342,127.759,4,0.643,70,214.0
Hayley Kiyoko,5nFyaoBWwwMJ9fv33tZ2MB,What I Need (feat. Kehlani),0.0537,0.633,0.793,0.0,10,0.16,-4.126,1,0.055,103.97,4,0.414,70,220.0
Imagine Dragons,3R4Xk37WTagjzODMNEQLvs,Bullet In A Gun,0.16,0.816,0.735,0.000108,8,0.0665,-5.49,1,0.0539,130.029,4,0.476,70,205.0
Capo Plaza,7zivIUyCw9MmYftdcayXnN,Uno squillo,0.0586,0.801,0.724,0.0,1,0.0736,-5.038,0,0.397,98.97,4,0.679,70,209.0
Bradley Cooper,4HUqrGAZ5f0gHRor7z9BFc,Black Eyes,0.000811,0.373,0.937,6.37e-05,11,0.815,-2.133,0,0.0834,150.242,4,0.46,70,184.0
Offset,2NlsAcYlLgkDhnhA9Sx6HA,On Fleek (feat. Quavo),0.243,0.872,0.472,2.22e-06,9,0.0902,-8.217,1,0.205,130.985,4,0.255,70,230.0
Offset,57QievAWQ13DWl20Obiz8E,Father Of 4 (feat. Big Rube),0.384,0.736,0.515,4.31e-06,1,0.113,-7.739,1,0.163,149.977,4,0.421,70,260.0
Nikki Vianna,4gK4g9BSjc0s8oF8nlUbJ9,When You Leave,0.236,0.696,0.796,0.0,1,0.0543,-5.084,1,0.06,96.984,4,0.594,70,173.0
Conan Gray,79e2GU4RLPjAqnijfvsXYr,Generation Why,0.347,0.561,0.684,2.93e-06,9,0.122,-8.235,1,0.0669,81.977,4,0.528,70,220.0
Cardi B,00B7TZ0Xawar6NZ00JFomN,Best Life (feat. Chance The Rapper),0.287,0.62,0.625,0.0,9,0.314,-7.438,1,0.553,167.911,4,0.665,70,285.0
Shoreline Mafia,64FxpKdU055iIaMDY441Qc,Whuss The Deal,0.155,0.837,0.403,0.000511,2,0.225,-10.053,1,0.33,82.517,4,0.2,70,196.0
Jack Back,4cWafPsRizm6woL5j4HNTD,(It Happens) Sometimes,0.000431,0.833,0.886,0.00451,11,0.11,-6.767,1,0.0573,122.025,4,0.604,70,202.0
Kehlani,1EGrDTfEuAiRzRdxlblpET,RPG (feat. 6lack),0.402,0.758,0.534,0.0,7,0.0917,-7.368,0,0.287,132.94,4,0.719,70,236.0
Picture This,7ITXKzRU7eqcRwF2YXZj8b,One Drink,0.034,0.709,0.769,2.08e-06,11,0.0703,-4.366,1,0.0826,94.026,4,0.611,70,201.0
Chance the Rapper,3EApebexZ7YqDIqw2EMTDh,I Might Need Security,0.177,0.514,0.693,0.0,9,0.351,-5.868,1,0.408,110.568,3,0.287,70,241.0
MC Davo,56dwc4Rm7t00qpsQzefuVi,Desde Cero (feat. Santa Fe Klan),0.0537,0.859,0.698,0.0,10,0.0278,-5.001,0,0.13,75.963,4,0.91,70,193.0
Céline Dion,7FihoA0WgTT21DkWR7wbYR,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack",0.459,0.342,0.425,0.0,0,0.122,-9.064,0,0.0425,110.62,4,0.115,70,200.0
Feder,4e9rEIp7jCIi8gIovPWpGq,Control (feat. Bryce Vine & Dan Caplen),0.122,0.739,0.698,0.0,11,0.0824,-4.826,0,0.149,108.917,4,0.715,70,200.0
Rich The Kid,0L1Wwj6636oMkD6BkDq3JK,Rockets (feat. Takeoff & Lil Pump),0.00774,0.714,0.589,0.0,9,0.0792,-5.502,1,0.116,157.954,4,0.295,70,183.0
Tommy Torres,0A7Bx1u7ufBNclwcfs02mG,Atado Entre Tus Manos,0.912,0.313,0.31,5.2e-05,4,0.107,-10.162,1,0.0327,163.521,3,0.298,70,197.0
Liam Payne,66xn6tB8s3l8uhj02OGneE,For You (Fifty Shades Freed) (& Rita Ora),0.0167,0.541,0.787,0.0,2,0.157,-4.618,0,0.0331,113.0,4,0.2,70,245.0
Alec Benjamin,0WHi11uzahqpEtPGYCW6oQ,If I Killed Someone For You,0.774,0.514,0.605,2.91e-06,7,0.121,-5.363,1,0.0337,120.894,4,0.409,70,185.0
VAX,7BUjnisMmZJQP30tLA25DD,What Are We Waiting For (feat. Ellise),0.354,0.622,0.608,0.0,4,0.131,-8.494,0,0.0597,139.966,4,0.205,70,161.0
Sasha Sloan,3kywzyEr7V106Un5cDyh12,Older,0.725,0.581,0.298,0.0,11,0.116,-9.54,1,0.0698,63.761,4,0.168,70,185.0
Rich The Kid,6sZUGkgvbNfd4rabcQ8Tj7,For Keeps (feat. NBA YoungBoy),0.0609,0.648,0.648,0.0,7,0.0884,-5.618,1,0.552,108.077,5,0.283,70,176.0
Anuel Aa,6XBjCetHKdO5L9cwMDVffw,Hipócrita,0.303,0.79,0.858,0.0,2,0.61,-2.78,1,0.0471,92.05,4,0.79,70,192.0
Mac Miller,4gT3mNJA8lnlkYFqGZ8IA2,Small Worlds,0.814,0.516,0.546,4.5e-06,5,0.0995,-9.105,1,0.249,78.267,4,0.515,70,272.0
Twenty One Pilots,1CDVadnneswMxi6gBqJTtC,Legend,0.0948,0.716,0.575,0.000257,0,0.0829,-6.209,1,0.0368,85.937,4,0.797,70,173.0
Chance the Rapper,2ySRRtrAwDUF4FipiF1Djt,My Own Thing,0.105,0.879,0.457,0.0,0,0.12,-6.332,1,0.269,139.974,4,0.658,70,181.0
King Princess,6VCeywT4JeawuZOUkQ1okx,Pussy Is God,0.049,0.739,0.621,0.00369,11,0.0718,-6.929,0,0.238,85.969,4,0.462,70,206.0
Offset,71Hr2rAhEI92BSpFYbzNN7,Don't Lose Me,0.67,0.884,0.485,0.00063,10,0.325,-7.146,0,0.0793,125.006,4,0.149,70,200.0
Lil Skies,49ImM4CYsEL5KG1hzUaCzq,Mansion,0.0236,0.71,0.796,0.0,1,0.152,-6.365,1,0.261,159.951,4,0.733,70,153.0
Conan Gray,4K3gM7kzX4POAfrs71HomN,Lookalike,0.766,0.434,0.302,7.63e-06,10,0.149,-10.117,1,0.0378,121.645,4,0.173,70,221.0
Thirty Seconds To Mars,6FT9FZccFD6nE8dMNslz2n,Walk On Water,9.16e-05,0.495,0.787,0.0,8,0.167,-6.89,1,0.0368,140.003,4,0.388,70,185.0
Clean Bandit,3Mong1BzxMKwTZ0SbfLdcQ,Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,0.0207,0.684,0.95,1.25e-06,1,0.105,-2.588,0,0.0809,125.974,4,0.436,70,156.0
John Newman,1eSGjhgBHh8zhJ44eHtvhP,Feelings,0.1,0.453,0.833,0.0,11,0.0847,-4.248,0,0.068,125.535,4,0.609,70,183.0
NAV,0iIUmsrVL2sgGnX33oDsC7,To My Grave,0.0144,0.801,0.636,0.0,4,0.311,-5.444,0,0.0453,146.137,4,0.21,70,160.0
Ski Mask The Slump God,3clpchqQ6A3p8jjPgKdhk0,Cat Piss (feat. Lil Yachty),0.0466,0.862,0.521,5e-05,8,0.119,-10.355,1,0.447,154.983,4,0.373,70,167.0
Morgan Evans,4f3fb3alVLFc8Ga4ncpg7x,Kiss Somebody,0.136,0.57,0.684,0.0,6,0.205,-7.054,1,0.0465,89.012,4,0.531,70,213.0
$uicideBoy$,1ZKueMWFwl6qPxczBLqJII,122 Days,0.395,0.763,0.381,7.97e-06,6,0.568,-13.211,1,0.279,130.968,4,0.0976,70,184.0
Loote,3t1XqbvvUtM3SHwf0qKQV0,85%,0.401,0.589,0.662,0.0,7,0.147,-7.403,1,0.042,140.088,4,0.405,70,174.0
Primer Dia,3O9i7hYrsLU99msJcjPOCL,Shaman Dreams,0.819,0.161,0.0792,0.749,8,0.0971,-28.714,1,0.0398,139.613,4,0.0316,70,186.0
SEVENTEEN,5TyCTVsBsHeeutZcU2uP5s,Home,0.427,0.741,0.547,0.0,9,0.0931,-5.029,1,0.253,87.977,4,0.615,70,204.0
ITZY,0GU5GuJQQEnnREO2FxnVPT,달라달라 (DALLA DALLA),0.00116,0.79,0.853,4.23e-05,11,0.329,-4.564,0,0.0665,124.998,4,0.713,70,200.0
Tiësto,3EKKIR8be1kfAAwaz1fzyS,Halfway There (feat. Lena Leon),0.000753,0.59,0.888,0.00535,0,0.817,-4.151,1,0.0797,128.025,4,0.0715,70,195.0
Banda Sinaloense MS de Sergio Lizárraga,38ofGhTF7TlGS4HkM6e2VS,Por Siempre Mi Amor,0.174,0.812,0.37,0.0,8,0.123,-6.505,1,0.0376,124.938,4,0.744,70,200.0
Intentional Vibes,5eKWFYDP72IqdzmZLyu4d4,Intention,0.992,0.0,0.0465,0.957,7,0.101,-27.899,0,0.0,0.0,0,0.0,70,246.0
Chelsea Cutler,5L40lPxGOtkpCYfaakKJbq,The Reason,0.0996,0.404,0.598,3.29e-05,2,0.303,-8.513,1,0.167,89.949,4,0.348,70,185.0
Ab-Soul,4KXwFI9pgJLpUIAc9oSL8j,Bloody Waters (with Anderson .Paak & James Blake),0.185,0.507,0.606,0.0,8,0.174,-8.758,1,0.452,180.607,4,0.202,70,272.0
KYLE,6xbraxG0bSBOuAr5IUXmtM,iSpy (feat. Lil Yachty),0.384,0.723,0.654,0.0,0,0.384,-6.82,1,0.298,149.949,4,0.675,70,252.0
Dennis DJ,5sjvZiR2SjOGJimYmHXfzd,Sou Teu Fã,0.115,0.777,0.659,0.0,2,0.0624,-5.908,1,0.0309,125.078,4,0.465,70,171.0
Whethan,3dD9yyYTQ73SZvyOygyKva,High (& Dua Lipa),0.0922,0.708,0.552,0.0,10,0.0541,-5.552,0,0.21,147.834,4,0.686,70,197.0
BTS,6aHCXTCkPiB4zgXKpB7BHS,Trivia 承 : Love,0.246,0.761,0.761,0.0,5,0.103,-5.721,0,0.0897,121.972,4,0.483,70,226.0
Lost Frequencies,4sh506lJZac1T4o4NqtIuS,Like I Love You,0.142,0.863,0.588,3.42e-05,1,0.457,-7.141,1,0.0847,117.911,4,0.751,70,190.0
Alina Baraz,2mj7x99sNUsVHPBRK51zlG,Electric (feat. Khalid),0.738,0.599,0.396,2.19e-05,10,0.102,-10.489,0,0.0392,111.072,4,0.134,70,246.0
Steven Goldmund,21Td7lpeuMOx1UNhUBySOc,Drifting into Sleep,0.928,0.144,0.0611,0.885,0,0.0655,-30.001,1,0.0355,79.352,4,0.0679,70,285.0
"Gotay ""El Autentiko""",1PpDb6Yvz49PEz2V1bYgDf,Yo Me La Robé,0.368,0.82,0.549,0.000115,8,0.2,-6.514,1,0.134,99.958,4,0.266,70,221.0
Teyana Taylor,0bxmVPKnEopTyuMMkaTvUb,Issues/Hold On,0.833,0.528,0.523,1.53e-06,7,0.103,-4.82,1,0.0523,93.06,4,0.692,70,186.0
Famous Dex,0n22yqkitWec0PV6tibWEO,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",0.235,0.68,0.732,0.000174,10,0.0705,-7.108,0,0.27,75.422,4,0.864,70,230.0
Yungeen Ace,2QnjMRGBiPGXZZ2ohgH1vz,Pain,0.128,0.626,0.42,2.85e-06,2,0.106,-8.421,1,0.096,87.939,4,0.11,70,187.0
Wisin & Yandel,53Zjas25qARnEB1mCtlsQH,La Luz,0.0368,0.794,0.748,0.0,10,0.077,-3.894,0,0.068,97.049,4,0.806,70,225.0
Fred De Palma,3dCEtkAfWhk15bLAWZAKLy,D'estate non vale (feat. Ana Mena),0.0852,0.658,0.748,0.0,11,0.0789,-5.802,0,0.142,179.919,4,0.69,70,157.0
Doja Cat,6mbWdNBDGL4joR1EHRUZg1,Tia Tamera (feat. Rico Nasty),0.017,0.814,0.675,0.0,0,0.182,-4.594,1,0.0931,119.867,4,0.407,70,213.0
2 Chainz,1Du1gIiBziiR6SUx3gnSvr,Money In The Way,0.238,0.79,0.793,2.14e-06,7,0.305,-4.138,1,0.2,85.006,4,0.584,70,162.0
The Neighbourhood,6TA5aymvVrtiPVbuAwmPIc,Scary Love,9.45e-05,0.595,0.636,0.0529,5,0.196,-5.981,0,0.0312,112.008,4,0.147,70,223.0
Rannar Sillard,5H14dJbhKeaU1ffTMmIGJi,Observations From A Faraway Place,0.826,0.176,0.117,0.885,7,0.124,-22.34,1,0.0401,76.125,4,0.142,70,142.0
No Jumper,32OkBQinMWqa7ZydEkHqVi,Hard (feat. Tay-K and BlocBoy JB),0.113,0.886,0.542,0.0,1,0.151,-5.424,1,0.338,83.519,4,0.314,70,139.0
Morgan Wallen,21LRaD9rB3v7p7DDCZsW4y,The Way I Talk,0.0498,0.604,0.879,0.0,4,0.0936,-3.389,1,0.0323,137.993,4,0.765,70,208.0
Bring Me The Horizon,03CbQgFxnBFoaaVJTfEqMD,medicine,0.00393,0.615,0.858,0.0,0,0.0789,-3.3,1,0.0396,97.038,4,0.323,70,227.0
Mahalia,4jwP0pxx7su04FYc6J12EQ,I Wish I Missed My Ex,0.319,0.68,0.62,1.14e-06,0,0.158,-5.117,1,0.0607,95.078,4,0.537,70,205.0
Welshly Arms,6Lqqc9jcrXUSxiDA5jle1j,Learn To Let Go,0.00605,0.499,0.848,0.0,2,0.294,-4.718,1,0.0436,150.069,4,0.474,70,214.0
Chance the Rapper,3woRy7uxzl1lO2XO99oHsN,The Man Who Has Everything,0.612,0.686,0.469,0.0,1,0.121,-9.065,1,0.291,72.998,4,0.156,70,219.0
Gus Cleese,3ihG28Sd7TNFsUQ7pu7f7P,Spaces,0.901,0.142,0.0435,0.78,0,0.107,-24.7,1,0.0384,141.552,1,0.0348,70,206.0
Damas Gratis,3trowLiYwwOoiwapLISNyk,No Te Creas Tan Importante - En Vivo,0.202,0.302,0.758,0.0,5,0.881,-5.273,1,0.0424,174.704,4,0.669,70,240.0
Bebe Rexha,14FmT2vkYihAs64ixAbk6t,Self Control,0.0593,0.652,0.773,0.0,11,0.0615,-4.815,0,0.0337,97.515,4,0.183,70,175.0
Lil Skies,3XVT8VNy0vpvTbFPQaBSZN,Through The Motions,0.0368,0.697,0.618,0.0,6,0.085,-8.468,0,0.102,161.964,4,0.247,70,190.0
j-hope,4YAgH8s0JFfwikTNwe0aIk,Daydream (백일몽),0.00512,0.748,0.961,0.0,8,0.175,-6.518,0,0.0875,116.037,4,0.856,70,229.0
Kane Brown,6pNeLrBdPEkUG3f1jbrMG9,Lost in the Middle of Nowhere (feat. Becky G) (Spanish Remix),0.00471,0.635,0.877,0.0,9,0.0809,-4.056,1,0.0541,172.058,4,0.873,70,190.0
Bacilos,7mHFWWfVlhqGjeIQ5qt9i2,Perderme Contigo,0.23,0.717,0.881,0.0,0,0.135,-3.21,1,0.0538,103.996,4,0.685,70,246.0
Jorge & Mateus,5qjMyKkmosPBws5cImS9Zz,Trincadinho - Ao Vivo,0.449,0.711,0.792,0.0,11,0.44,-3.823,1,0.0542,124.868,4,0.845,70,140.0
